longitude,latitude,septic_id_short,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,house_ids
36.317151,32.30033,D1-B10-T14,4,160,,,"D02-B01-H055,D02-B01-H060,D02-B01-H061,D02-B01-H063,D02-B01-H070,D02-B01-H071,D02-B01-H072"
36.317519,32.300588,D1-B10-T15,8,160,,,"D01-B10-H162,D01-B10-H163,D01-B10-H174,D01-B10-H175,D01-B10-H176,D01-B10-H184,D01-B10-H185,D01-B10-H186,D01-B10-H187,D01-B10-H190"
36.317544,32.300312,D1-B10-T16,4,160,,,"D01-B10-H158,D01-B10-H160,D01-B10-H161,D01-B10-H177,D01-B10-H178,D01-B10-H179,D01-B10-H180,D01-B10-H181,D01-B10-H182,D01-B10-H183"
36.317978,32.300463,D1-B10-T17,8,160,,,"D01-B10-H151,D01-B10-H152,D01-B10-H153,D01-B10-H154,D01-B10-H164,D01-B10-H167,D01-B10-H168,D01-B10-H170"
36.317827,32.300164,D1-B10-T18,4,160,,,"D01-B10-H140,D01-B10-H141,D01-B10-H157,D01-B10-H159,D01-B10-H160"
36.317978,32.300313,D1-B10-T19,8,160,,,"D01-B10-H135,D01-B10-H136,D01-B10-H138,D01-B10-H139,D01-B10-H142,D01-B10-H143,D01-B10-H144,D01-B10-H155,D01-B10-H166"
36.318213,32.300528,D1-B10-T20,8,160,,,"D01-B10-H121,D01-B10-H127,D01-B10-H129,D01-B10-H130,D01-B10-H131,D01-B10-H132,D01-B10-H133,D01-B10-H145,D01-B10-H146,D01-B10-H165"
36.318221,32.300603,D1-B10-T21,4,160,,,"D01-B10-H125,D01-B10-H126,D01-B10-H128,D01-B10-H147,D01-B10-H148,D01-B10-H149,D01-B10-H150"
36.318623,32.300512,D1-B10-T22,4,160,,,"D01-B10-H111,D01-B10-H113,D01-B10-H122,D01-B10-H123,D01-B10-H124,D01-B10-H125,D01-B10-H126"
36.318638,32.30049,D1-B10-T23,4,160,,,"D01-B10-H099,D01-B10-H103,D01-B10-H110,D01-B10-H114,D01-B10-H115,D01-B10-H116,D01-B10-H122"
36.31861,32.300115,D1-B10-T24,8,160,,,"D01-B10-H105,D01-B10-H107,D01-B10-H108,D01-B10-H109,D01-B10-H117,D01-B10-H118,D01-B10-H119,D01-B10-H120,D01-B10-H134,D01-B10-H137"
36.318889,32.300084,D1-B10-T25,4,160,,,"D01-B10-H082,D01-B10-H095,D01-B10-H096,D01-B10-H097,D01-B10-H105,D01-B10-H106"
36.319024,32.30047,D1-B10-T26,8,160,,,"D01-B10-H077,D01-B10-H085,D01-B10-H086,D01-B10-H087,D01-B10-H089,D01-B10-H090,D01-B10-H091,D01-B10-H098,D01-B10-H101,D01-B10-H102,D01-B10-H112"
36.319152,32.300114,D1-B10-T27,4,160,,,"D01-B10-H070,D01-B10-H079,D01-B10-H080,D01-B10-H081,D01-B10-H083,D01-B10-H084,D01-B10-H092,D01-B10-H093,D01-B10-H094,D01-B10-H098"
36.319627,32.300306,D1-B10-T28,8,160,,,"D01-B10-H054,D01-B10-H057,D01-B10-H058,D01-B10-H059,D01-B10-H071,D01-B10-H072,D01-B10-H073,D01-B10-H074,D01-B10-H075,D01-B10-H076,D01-B10-H078"
36.319538,32.300224,D1-B10-T29,4,160,,,"D01-B10-H051,D01-B10-H062,D01-B10-H070"
36.319565,32.299966,D1-B10-T30,4,160,,,"D01-B10-H060,D01-B10-H063,D01-B10-H064,D01-B10-H065,D01-B10-H066,D01-B10-H067,D01-B10-H068,D01-B10-H069"
36.319944,32.300527,D1-B10-T31,4,160,,,"D01-B09-H098,D01-B09-H099,D01-B09-H100,D01-B09-H101,D01-B10-H053,D01-B10-H055"
36.319996,32.300487,D1-B10-T32,8,160,,,"D01-B10-H002,D01-B10-H012,D01-B10-H013,D01-B10-H014,D01-B10-H015,D01-B10-H027,D01-B10-H028,D01-B10-H029,D01-B10-H038,D01-B10-H039,D01-B10-H040,D01-B10-H042,D01-B10-H043"
36.319789,32.299947,D1-B10-T33,4,160,,,"D01-B10-H022,D01-B10-H024,D01-B10-H030,D01-B10-H032,D01-B10-H033,D01-B10-H034,D01-B10-H035,D01-B10-H046,D01-B10-H047,D01-B10-H048"
36.32015,32.300202,D1-B10-T34,4,160,,,"D01-B10-H003,D01-B10-H004,D01-B10-H010,D01-B10-H011,D01-B10-H016,D01-B10-H017,D01-B10-H018,D01-B10-H025,D01-B10-H026,D01-B10-H029,D01-B10-H037"
36.320208,32.299804,D1-B10-T35,2,160,,,"D01-B10-H008,D01-B10-H020"
36.320343,32.299819,D1-B10-T36,8,160,,,"D01-B10-H005,D01-B10-H005-1,D01-B10-H006,D01-B10-H009,D01-B10-H018,D01-B10-H019"
36.317191,32.300529,D1-B10-T37,4,160,,,"D01-B10-H193,D01-B10-H202,D01-B10-H203,D01-B10-H204,D01-B10-H205,D01-B10-H208,D01-B10-H209,D01-B10-H210,D01-B10-H211"
36.319642,32.300612,D1-B10-T38,4,160,,,"D01-B09-H011,D01-B09-H012,D01-B09-H094,D01-B09-H095,D01-B09-H096,D01-B09-H097,D01-B10-H056,D01-B10-H057"
36.319633,32.300207,D1-B10-T39,4,160,,,"D01-B10-H025,D01-B10-H030,D01-B10-H031,D01-B10-H036,D01-B10-H044,D01-B10-H045,D01-B10-H052,D01-B10-H060"
36.314924,32.300612,D2-B1-T1,4,180,,,"D02-B01-H146,D02-B01-H147,D02-B01-H148,D02-B01-H149,D02-B01-H150"
36.31545,32.300626,D2-B1-T2,4,180,,,"D02-B01-H133,D02-B01-H134,D02-B01-H135,D02-B01-H136,D02-B01-H137,D02-B01-H145"
36.314946,32.300214,D2-B1-T3,8,180,,,"D02-B01-H139,D02-B01-H140,D02-B01-H141,D02-B01-H142,D02-B01-H143,D02-B01-H144,D02-B01-H150,D02-B01-H151,D02-B01-H152"
36.315371,32.300163,D2-B1-T4,4,180,,,"D02-B01-H129,D02-B01-H130,D02-B01-H131,D02-B01-H132"
36.315599,32.300142,D2-B1-T5,4,180,,,"D02-B01-H120,D02-B01-H123,D02-B01-H124,D02-B01-H125,D02-B01-H126,D02-B01-H127,D02-B01-H128"
36.316009,32.300461,D2-B1-T6,4,180,,,"D02-B01-H103,D02-B01-H111,D02-B01-H112,D02-B01-H113,D02-B01-H115,D02-B01-H121,D02-B01-H122"
36.316025,32.299924,D2-B1-T7,4,180,,,"D02-B01-H100,D02-B01-H106,D02-B01-H107,D02-B01-H108,D02-B01-H117,D02-B01-H118,D02-B01-H119"
36.316209,32.300178,D2-B1-T8,4,180,,,"D02-B01-H101,D02-B01-H102,D02-B01-H105,D02-B01-H106,D02-B01-H109,D02-B01-H110,D02-B01-H114"
36.316482,32.300111,D2-B1-T9,8,180,,,"D02-B01-H079,D02-B01-H082,D02-B01-H083,D02-B01-H087,D02-B01-H091,D02-B01-H092,D02-B01-H093,D02-B01-H097,D02-B01-H098"
36.316973,32.300036,D2-B1-T10,4,180,,,"D02-B01-H067,D02-B01-H068,D02-B01-H069,D02-B01-H074,D02-B01-H075,D02-B01-H078"
36.316898,32.299805,D2-B1-T11,4,180,,,"D02-B01-H058,D02-B01-H064,D02-B01-H065,D02-B01-H066,D02-B01-H076,D02-B01-H077,D02-B01-H080,D02-B01-H081"
36.317428,32.300014,D2-B1-T12,4,180,,,"D02-B01-H054,D02-B01-H056,D02-B01-H057,D02-B01-H059,D02-B01-H060,D02-B01-H060-1,D02-B01-H062"
36.31765,32.30002,D2-B1-T13,4,180,,,"D02-B01-H045,D02-B01-H047,D02-B01-H048,D02-B01-H049,D02-B01-H050,D02-B01-H051,D02-B01-H052"
36.318069,32.300048,D2-B1-T14,4,180,,,"D02-B01-H033,D02-B01-H037,D02-B01-H038,D02-B01-H039,D02-B01-H042,D02-B01-H043,D02-B01-H044"
36.318469,32.299778,D2-B1-T15,8,180,,,"D02-B01-H030,D02-B01-H031,D02-B01-H032,D02-B01-H034,D02-B01-H035,D02-B01-H036,D02-B01-H041"
36.318941,32.299755,D2-B1-T16,4,180,,,"D02-B01-H018,D02-B01-H019,D02-B01-H022,D02-B01-H023,D02-B02-H036"
36.318963,32.299912,D2-B1-T17,4,180,,,"D02-B01-H017,D02-B01-H020,D02-B01-H021,D02-B01-H024,D02-B01-H025,D02-B01-H028,D02-B01-H029"
36.319347,32.299847,D2-B1-T18,4,180,,,"D02-B01-H015,D02-B01-H016"
36.319581,32.2998,D2-B1-T19,4,180,,,"D02-B01-H001,D02-B01-H004,D02-B01-H006,D02-B01-H007,D02-B01-H010,D02-B01-H012,D02-B01-H013"
36.314209,32.299555,D2-B2-T1,4,180,,,"D02-B02-H208,D02-B02-H221,D02-B02-H222,D02-B02-H223,D02-B02-H224,D02-B02-H225"
36.314511,32.299694,D2-B2-T2,4,180,,,"D02-B02-H205,D02-B02-H206,D02-B02-H209,D02-B02-H217,D02-B02-H218,D02-B02-H220"
36.314548,32.299891,D2-B2-T3,4,180,,,"D02-B02-H211,D02-B02-H212,D02-B02-H213,D02-B02-H214,D02-B02-H215,D02-B02-H216"
36.314952,32.299875,D2-B2-T4,4,180,,,"D02-B02-H200,D02-B02-H201,D02-B02-H202,D02-B02-H203,D02-B02-H204,D02-B02-H205,D02-B02-H210"
36.314917,32.299645,D2-B2-T5,4,180,,,"D02-B02-H187,D02-B02-H191,D02-B02-H192,D02-B02-H193"
36.314808,32.299471,D2-B2-T6,4,180,,,"D02-B02-H194,D02-B02-H195,D02-B02-H197,D02-B02-H198,D02-B02-H199,D02-B02-H207"
36.315006,32.299509,D2-B2-T7,4,180,,,"D02-B02-H173,D02-B02-H177,D02-B02-H178,D02-B02-H179,D02-B02-H180,D02-B02-H181,D02-B02-H184,D02-B02-H185,D02-B02-H186,D02-B02-H187"
36.315091,32.299339,D2-B2-T8,4,180,,,"D02-B02-H182,D02-B02-H183,D02-B02-H185,D02-B02-H196,D02-B02-H198,D02-B03-H116,D02-B03-H123"
36.315251,32.299938,D2-B2-T9,4,180,,,"D02-B02-H176,D02-B02-H188,D02-B02-H189,D02-B02-H190"
36.315562,32.299789,D2-B2-T10,4,180,,,"D02-B02-H158,D02-B02-H159,D02-B02-H163,D02-B02-H165,D02-B02-H174,D02-B02-H175,D02-B02-H175-1,D02-B02-H176"
36.315389,32.299263,D2-B2-T11,4,180,,,"D02-B02-H152,D02-B02-H167,D02-B02-H168,D02-B02-H169,D02-B02-H170,D02-B02-H171,D02-B02-H172"
36.315869,32.299753,D2-B2-T12,4,180,,,"D02-B02-H144-1,D02-B02-H154,D02-B02-H156,D02-B02-H157,D02-B02-H158,D02-B02-H159"
36.316068,32.299383,D2-B2-T13,8,180,,,"D02-B02-H140,D02-B02-H145,D02-B02-H146,D02-B02-H147,D02-B02-H148,D02-B02-H149,D02-B02-H150,D02-B02-H151,D02-B02-H153,D02-B02-H162,D02-B02-H164,D02-B02-H166"
36.316212,32.299225,D2-B2-T14,4,180,,,"D02-B02-H123,D02-B02-H124,D02-B02-H130,D02-B02-H131,D02-B02-H132,D02-B02-H137,D02-B02-H138,D02-B02-H139"
36.316351,32.299813,D2-B2-T15,8,180,,,"D02-B01-H088,D02-B01-H089,D02-B01-H090,D02-B01-H099,D02-B02-H126,D02-B02-H127,D02-B02-H134,D02-B02-H135,D02-B02-H141,D02-B02-H142,D02-B02-H143"
36.316529,32.299501,D2-B2-T16,4,180,,,"D02-B02-H115,D02-B02-H116,D02-B02-H117,D02-B02-H125,D02-B02-H129,D02-B02-H133,D02-B02-H136"
36.316774,32.299709,D2-B2-T17,4,180,,,"D02-B02-H107,D02-B02-H111,D02-B02-H112,D02-B02-H113,D02-B02-H115"
36.316875,32.299453,D2-B2-T18,4,180,,,"D02-B02-H102,D02-B02-H113,D02-B02-H118,D02-B02-H120,D02-B02-H121,D02-B02-H122"
36.317031,32.299198,D2-B2-T19,4,180,,,"D02-B02-H091,D02-B02-H092,D02-B02-H093,D02-B02-H103,D02-B02-H104,D02-B02-H105,D02-B03-H082,D02-B03-H083"
36.317231,32.299737,D2-B2-T20,8,180,,,"D02-B02-H096,D02-B02-H097,D02-B02-H098,D02-B02-H099,D02-B02-H106,D02-B02-H108,D02-B02-H109,D02-B02-H110"
36.317479,32.299369,D2-B2-T21,8,180,,,"D02-B01-H087,D02-B01-H088,D02-B02-H084,D02-B02-H085,D02-B02-H089,D02-B02-H094,D02-B02-H094-1,D02-B02-H095,D02-B02-H100,D02-B02-H101"
36.317539,32.299158,D2-B2-T22,4,180,,,"D02-B03-H064,D02-B03-H065,D02-B03-H068,D02-B03-H069,D02-B03-H073,D02-B03-H074,D02-B03-H075,D02-B03-H079,D02-B03-H080,D02-B03-H081,D02-B03-H089"
36.317803,32.29929,D2-B2-T23,4,180,,,"D02-B02-H067,D02-B02-H069,D02-B02-H076,D02-B02-H077,D02-B02-H081,D02-B02-H082,D02-B02-H083"
36.31784,32.299409,D2-B2-T24,4,180,,,"D02-B02-H075,D02-B02-H078,D02-B02-H079,D02-B02-H080,D02-B02-H086"
36.317921,32.29975,D2-B2-T25,4,180,,,"D02-B01-H042,D02-B01-H046,D02-B02-H061,D02-B02-H072,D02-B02-H073"
36.318286,32.299133,D2-B2-T26,4,180,,,"D02-B02-H056,D02-B02-H057,D02-B02-H058,D02-B02-H065,D02-B02-H066,D02-B03-H045,D02-B03-H046"
36.318489,32.299321,D2-B2-T27,4,180,,,"D02-B02-H051,D02-B02-H052,D02-B02-H054,D02-B02-H055,D02-B02-H058,D02-B02-H064,D02-B02-H068,D02-B02-H070"
36.318446,32.299488,D2-B2-T28,4,180,,,"D02-B02-H059,D02-B02-H060,D02-B02-H062,D02-B02-H063,D02-B02-H071,D02-B02-H073,D02-B02-H074"
36.318605,32.299661,D2-B2-T29,4,180,,,"D02-B01-H026,D02-B01-H027,D02-B02-H037,D02-B02-H045,D02-B02-H046,D02-B02-H047,D02-B02-H048,D02-B02-H050,D02-B02-H053"
36.318727,32.29923,D2-B2-T30,4,180,,,"D02-B02-H031,D02-B02-H033,D02-B02-H039,D02-B02-H040,D02-B02-H041,D02-B02-H042,D02-B02-H043,D02-B02-H050"
36.318933,32.299331,D2-B2-T31,4,180,,,"D02-B02-H024,D02-B02-H029,D02-B02-H030,D02-B02-H034,D02-B02-H038,D02-B02-H044"
36.319387,32.299589,D2-B2-T32,4,180,,,"D02-B01-H013,D02-B01-H014,D02-B02-H018,D02-B02-H019,D02-B02-H026,D02-B02-H027,D02-B02-H028,D02-B02-H029,D02-B02-H035"
36.319465,32.29929,D2-B2-T33,4,180,,,"D02-B02-H004,D02-B02-H009,D02-B02-H012,D02-B02-H017,D02-B02-H020,D02-B02-H021,D02-B02-H024,D02-B02-H025"
36.319766,32.299052,D2-B2-T34,8,180,,,"D02-B02-H005,D02-B02-H007,D02-B02-H008,D02-B02-H013,D02-B02-H014,D02-B02-H015,D02-B02-H016,D02-B02-H021,D02-B02-H022,D02-B02-H023"
36.319916,32.299505,D2-B2-T35,8,180,,,"D02-B01-H002,D02-B01-H003,D02-B01-H005,D02-B01-H008,D02-B01-H009,D02-B02-H001,D02-B02-H002,D02-B02-H003,D02-B02-H010,D02-B02-H011"
36.314019,32.299238,D2-B3-T1,4,180,,,"D02-B03-H133,D02-B03-H134,D02-B03-H135,D02-B03-H137,D02-B03-H138,D02-B03-H139,D02-B03-H140,D02-B03-H143,D02-B03-H144,D02-B03-H145,D02-B03-H146,D02-B04-H098"
36.31461,32.299267,D2-B3-T3,4,180,,,"D02-B03-H128,D02-B03-H129,D02-B03-H130,D02-B03-H131,D02-B03-H136,D02-B03-H141,D02-B03-H142"
36.314718,32.29891,D2-B3-T4,4,180,,,"D02-B03-H124,D02-B03-H125,D02-B03-H126,D02-B03-H127,D02-B03-H130,D02-B03-H132,D02-B03-H132-1,D02-B03-H133"
36.315176,32.298939,D2-B3-T5,4,180,,,"D02-B03-H117,D02-B03-H118,D02-B03-H119,D02-B03-H120,D02-B03-H121,D02-B03-H122"
36.315358,32.29893,D2-B3-T6,4,180,,,"D02-B03-H082,D02-B03-H106,D02-B03-H109,D02-B03-H110,D02-B03-H113,D02-B03-H114,D02-B04-H081,D02-B04-H084"
36.315603,32.299138,D2-B3-T7,4,180,,,"D02-B03-H104,D02-B03-H107,D02-B03-H108,D02-B03-H111,D02-B03-H112,D02-B03-H113,D02-B03-H115"
36.315867,32.298848,D2-B3-T8,4,180,,,"D02-B03-H101,D02-B03-H102,D02-B03-H103"
36.316162,32.299126,D2-B3-T9,4,180,,,"D02-B03-H094,D02-B03-H095,D02-B03-H096,D02-B03-H097"
36.316258,32.298883,D2-B3-T10,4,180,,,"D02-B03-H093,D02-B03-H098,D02-B03-H099,D02-B03-H100"
36.316513,32.298834,D2-B3-T11,2,160,,,"D02-B03-H090,D02-B03-H092,D02-B04-H061"
36.316949,32.299002,D2-B3-T12,4,180,,,"D02-B03-H079,D02-B03-H081,D02-B03-H082,D02-B03-H086,D02-B03-H087,D02-B03-H088,D02-B03-H091"
36.316959,32.298893,D2-B3-T13,4,180,,,"D02-B03-H072,D02-B03-H076,D02-B03-H077,D02-B03-H078,D02-B03-H084,D02-B03-H085,D02-B03-H089"
36.317896,32.298798,D2-B3-T14,8,180,,,"D02-B03-H050,D02-B03-H051,D02-B03-H058,D02-B03-H059,D02-B03-H060,D02-B03-H067,D02-B03-H070,D02-B03-H071"
36.317973,32.299069,D2-B3-T15,4,180,,,"D02-B02-H076,D02-B03-H052,D02-B03-H053,D02-B03-H054,D02-B03-H055,D02-B03-H056,D02-B03-H057,D02-B03-H062,D02-B03-H063"
36.318562,32.298783,D2-B3-T16,4,180,,,"D02-B03-H035,D02-B03-H040,D02-B03-H041,D02-B03-H042,D02-B03-H048,D02-B03-H049"
36.31855,32.299043,D2-B3-T17,4,180,,,"D02-B03-H036,D02-B03-H037,D02-B03-H038,D02-B03-H039,D02-B03-H043,D02-B03-H044,D02-B03-H047"
36.319024,32.298884,D2-B3-T18,8,180,,,"D02-B03-H021,D02-B03-H022,D02-B03-H023,D02-B03-H024,D02-B03-H025,D02-B03-H028,D02-B03-H029,D02-B03-H031,D02-B03-H032"
36.319145,32.298711,D2-B3-T19,4,180,,,"D02-B03-H016,D02-B03-H017,D02-B03-H018,D02-B03-H026,D02-B03-H027,D02-B03-H033,D02-B03-H034"
36.319447,32.298598,D2-B3-T20,8,180,,,"D02-B03-H002,D02-B03-H003,D02-B03-H004,D02-B03-H005,D02-B03-H007,D02-B03-H008,D02-B03-H009,D02-B03-H010,D02-B03-H011,D02-B03-H014,D02-B03-H015"
36.319339,32.298995,D2-B3-T21,4,180,,,"D02-B02-H023,D02-B02-H031,D02-B03-H001,D02-B03-H006,D02-B03-H012,D02-B03-H013,D02-B03-H019,D02-B03-H020"
36.313791,32.298876,D2-B4-T1,4,180,,,"D02-B04-H110,D02-B04-H111,D02-B04-H112,D02-B04-H113,D02-B04-H114,D02-B04-H115"
36.314169,32.298851,D2-B4-T2,4,180,,,"D02-B04-H099,D02-B04-H101,D02-B04-H102,D02-B04-H105,D02-B04-H106,D02-B04-H107,D02-B04-H108,D02-B04-H109,D02-B04-H115"
36.314753,32.298665,D2-B4-T3,4,180,,,"D02-B04-H092,D02-B04-H093,D02-B04-H094,D02-B04-H095,D02-B04-H096,D02-B04-H097"
36.315086,32.298623,D2-B4-T4,4,180,,,"D02-B04-H082,D02-B04-H083,D02-B04-H086,D02-B04-H087,D02-B04-H088,D02-B04-H089,D02-B04-H090,D02-B04-H091,D02-B05-H068"
36.3157,32.298703,D2-B4-T5,8,180,,,"D02-B03-H105,D02-B04-H067,D02-B04-H068,D02-B04-H069,D02-B04-H069-1,D02-B04-H070,D02-B04-H071,D02-B04-H074,D02-B04-H075,D02-B04-H076,D02-B04-H077,D02-B04-H078,D02-B04-H081"
36.316426,32.298579,D2-B4-T6,8,180,,,"D02-B04-H055,D02-B04-H056,D02-B04-H057,D02-B04-H058,D02-B04-H059,D02-B04-H060,D02-B04-H061,D02-B04-H062,D02-B04-H063,D02-B04-H064,D02-B04-H065,D02-B04-H066"
36.317587,32.298534,D2-B4-T7,4,180,,,"D02-B04-H046,D02-B04-H048,D02-B04-H049,D02-B04-H050,D02-B04-H051,D02-B04-H052,D02-B04-H053,D02-B04-H054"
36.317817,32.298455,D2-B4-T8,8,180,,,"D02-B04-H037,D02-B04-H038,D02-B04-H039,D02-B04-H040,D02-B04-H041,D02-B04-H042,D02-B04-H044,D02-B04-H045,D02-B04-H047"
36.318435,32.298465,D2-B4-T9,4,180,,,"D02-B04-H029,D02-B04-H030,D02-B04-H033,D02-B04-H034,D02-B04-H035,D02-B04-H036"
36.318646,32.298458,D2-B4-T10,4,180,,,"D02-B04-H024,D02-B04-H025,D02-B04-H026,D02-B04-H027,D02-B04-H028,D02-B04-H031,D02-B04-H032"
36.318889,32.29839,D2-B4-T11,8,180,,,"D02-B04-H012,D02-B04-H015,D02-B04-H016,D02-B04-H017,D02-B04-H018,D02-B04-H019,D02-B04-H020,D02-B04-H021,D02-B04-H022,D02-B04-H023"
36.319257,32.298378,D2-B4-T12,8,180,,,"D02-B04-H001,D02-B04-H002,D02-B04-H005,D02-B04-H006,D02-B04-H007,D02-B04-H008,D02-B04-H009,D02-B04-H010,D02-B04-H013,D02-B04-H014"
36.31368,32.298377,D2-B5-T1,4,180,,,"D02-B04-H088,D02-B05-H089,D02-B05-H090,D02-B05-H091,D02-B05-H092,D02-B05-H093,D02-B05-H094"
36.314192,32.298398,D2-B5-T2,4,180,,,"D02-B04-H103,D02-B04-H104,D02-B05-H081,D02-B05-H083,D02-B05-H084,D02-B05-H085,D02-B05-H086,D02-B05-H087,D02-B05-H088"
36.314408,32.29853,D2-B5-T3,4,180,,,"D02-B04-H097,D02-B04-H100,D02-B04-H101,D02-B05-H080,D02-B05-H082"
36.31475,32.298504,D2-B5-T4,4,180,,,"D02-B05-H071,D02-B05-H074,D02-B05-H075,D02-B05-H076,D02-B05-H077,D02-B05-H078,D02-B05-H079"
36.315146,32.298487,D2-B5-T5,4,180,,,"D02-B05-H065,D02-B05-H067,D02-B05-H068,D02-B05-H069,D02-B05-H070,D02-B05-H072,D02-B05-H073"
36.315582,32.298433,D2-B5-T6,4,180,,,"D02-B04-H072,D02-B04-H073,D02-B04-H079,D02-B04-H080,D02-B05-H062,D02-B05-H063,D02-B05-H066"
36.315626,32.298275,D2-B5-T7,4,180,,,"D02-B05-H057,D02-B05-H058,D02-B05-H059,D02-B05-H060"
36.316126,32.298172,D2-B5-T8,8,180,,,"D02-B05-H051,D02-B05-H051-1,D02-B05-H052,D02-B05-H053,D02-B05-H054,D02-B05-H055,D02-B05-H056"
36.316672,32.298148,D2-B5-T9,8,180,,,"D02-B05-H041,D02-B05-H042,D02-B05-H042-2,D02-B05-H043,D02-B05-H044,D02-B05-H045,D02-B05-H046,D02-B05-H047,D02-B05-H048,D02-B05-H049,D02-B05-H050"
36.317371,32.298101,D2-B5-T10,8,180,,,"D02-B05-H030,D02-B05-H031,D02-B05-H032,D02-B05-H033,D02-B05-H035,D02-B05-H036,D02-B05-H037,D02-B05-H038,D02-B05-H039,D02-B05-H040"
36.317801,32.298045,D2-B5-T11,4,180,,,"D02-B05-H021,D02-B05-H022,D02-B05-H023,D02-B05-H024,D02-B05-H025,D02-B05-H026,D02-B05-H027,D02-B05-H028,D02-B05-H029"
36.318439,32.298177,D2-B5-T12,4,180,,,"D02-B05-H016,D02-B05-H017,D02-B05-H019,D02-B05-H020,D02-B05-H021,D02-B05-H022"
36.318701,32.29798,D2-B5-T13,4,180,,,"D02-B05-H006,D02-B05-H009,D02-B05-H010,D02-B05-H011,D02-B05-H012,D02-B05-H013,D02-B05-H014,D02-B05-H015"
36.319304,32.298117,D2-B5-T14,4,180,,,"D02-B04-H003,D02-B04-H004,D02-B05-H001,D02-B05-H002,D02-B05-H003,D02-B05-H004,D02-B05-H005,D02-B05-H007,D02-B05-H008"
36.313537,32.298039,D2-B6-T1,4,180,,,"D02-B06-H137,D02-B06-H138,D02-B06-H143,D02-B06-H144,D02-B06-H148,D02-B06-H151,D02-B06-H152"
36.313484,32.298224,D2-B6-T2,4,180,,,"D02-B06-H155,D02-B06-H156,D02-B06-H157"
36.313725,32.298248,D2-B6-T3,4,180,,,"D02-B06-H130,D02-B06-H139,D02-B06-H142,D02-B06-H149,D02-B06-H150"
36.314054,32.298242,D2-B6-T4,4,180,,,"D02-B06-H122,D02-B06-H129,D02-B06-H140,D02-B06-H141"
36.314266,32.298123,D2-B6-T5,4,180,,,"D02-B06-H119,D02-B06-H120,D02-B06-H123,D02-B06-H124,D02-B06-H127,D02-B06-H128,D02-B06-H131,D02-B06-H132"
36.314533,32.298182,D2-B6-T6,8,180,,,"D02-B06-H100,D02-B06-H101,D02-B06-H102,D02-B06-H105,D02-B06-H109,D02-B06-H110,D02-B06-H111,D02-B06-H113,D02-B06-H121"
36.314661,32.297732,D2-B6-T7,8,180,,,"D02-B06-H097,D02-B06-H098,D02-B06-H106,D02-B06-H107,D02-B06-H108,D02-B06-H108-1,D02-B06-H114,D02-B06-H115,D02-B06-H116,D02-B06-H117,D02-B06-H118"
36.315074,32.29805,D2-B6-T8,4,180,,,"D02-B06-H089,D02-B06-H092,D02-B06-H093,D02-B06-H094,D02-B06-H095,D02-B06-H103,D02-B06-H104"
36.315155,32.297895,D2-B6-T9,4,180,,,"D02-B06-H086,D02-B06-H090,D02-B06-H091,D02-B06-H096,D02-B06-H097,D02-B06-H099"
36.315244,32.297716,D2-B6-T10,4,180,,,"D02-B06-H085,D02-B07-H091,D02-B07-H096,D02-B07-H101,D02-B07-H102,D02-B07-H108"
36.315555,32.297972,D2-B6-T11,4,180,,,"D02-B05-H082,D02-B06-H087,D02-B06-H088"
36.315832,32.298077,D2-B6-T12,4,180,,,"D02-B05-H055,D02-B06-H069,D02-B06-H069-1,D02-B06-H075,D02-B06-H076,D02-B06-H079,D02-B06-H080,D02-B06-H081"
36.316068,32.297675,D2-B6-T13,4,180,,,"D02-B06-H066,D02-B06-H070,D02-B06-H071,D02-B06-H072,D02-B06-H077,D02-B06-H078,D02-B06-H079"
36.316214,32.297964,D2-B6-T14,4,180,,,"D02-B06-H063,D02-B06-H067,D02-B06-H068,D02-B06-H069,D02-B06-H073,D02-B06-H074"
36.316648,32.297658,D2-B6-T15,4,180,,,"D02-B06-H056,D02-B06-H057,D02-B06-H065"
36.316705,32.297878,D2-B6-T16,8,180,,,"D02-B06-H051,D02-B06-H052,D02-B06-H053,D02-B06-H054,D02-B06-H055,D02-B06-H058,D02-B06-H059,D02-B06-H060,D02-B06-H061,D02-B06-H062,D02-B06-H064"
36.317012,32.297901,D2-B6-T17,4,180,,,"D02-B06-H035,D02-B06-H039,D02-B06-H040,D02-B06-H041,D02-B06-H046,D02-B06-H048,D02-B06-H049,D02-B06-H050"
36.317192,32.297649,D2-B6-T18,8,180,,,"D02-B06-H036,D02-B06-H037,D02-B06-H038,D02-B06-H042,D02-B06-H043,D02-B06-H044,D02-B06-H045,D02-B06-H047"
36.317935,32.297797,D2-B6-T19,4,180,,,"D02-B06-H029,D02-B06-H030,D02-B06-H031,D02-B06-H032,D02-B06-H034"
36.318114,32.297569,D2-B6-T20,4,180,,,"D02-B06-H017,D02-B06-H018,D02-B06-H022,D02-B06-H023,D02-B06-H024,D02-B06-H025,D02-B06-H033"
36.318306,32.297769,D2-B6-T21,4,180,,,"D02-B06-H014,D02-B06-H015,D02-B06-H016,D02-B06-H020,D02-B06-H021,D02-B06-H022,D02-B06-H026,D02-B06-H027,D02-B06-H028"
36.318795,32.297714,D2-B6-T22,4,180,,,"D02-B06-H007,D02-B06-H008,D02-B06-H009,D02-B06-H010,D02-B06-H011,D02-B06-H012,D02-B06-H013,D02-B06-H014"
